id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12855,TRUE,164,Marseille,MAR,241,Brest,BRE,2,1,4.52731,0.692625,2019-11-29 19:00:00,0.9684,0.0255,0.0061
12849,TRUE,225,Strasbourg,STR,178,Lyon,LYO,1,2,0.422943,0.819941,2019-11-30 17:00:00,0.1609,0.3861,0.453
12850,TRUE,177,Reims,REI,176,Bordeaux,BOR,1,1,1.16235,0.214619,2019-11-30 19:00:00,0.664,0.2818,0.0542
12852,TRUE,235,Nimes,NIM,180,Metz,MET,1,1,0.467733,0.605779,2019-11-30 19:00:00,0.2312,0.4426,0.3262
12856,TRUE,166,Montpellier,MPL,224,Amiens,AMI,4,2,1.35194,0.989696,2019-11-30 19:00:00,0.4402,0.3053,0.2545
12857,TRUE,160,Lille,LIL,181,Dijon,DJN,1,0,1.7125,0.640066,2019-11-30 19:00:00,0.6791,0.2288,0.0921
12858,TRUE,170,Nice,NIC,167,Angers,ANG,3,1,1.11018,0.389705,2019-11-30 19:00:00,0.552,0.3301,0.1179
12853,TRUE,168,Nantes,NAN,174,Toulouse,TOU,2,1,2.87667,1.01185,2019-12-01 14:00:00,0.839,0.1253,0.0357
12854,TRUE,163,Rennes,REN,175,Saint-Etienne,SEN,2,1,1.48946,0.681836,2019-12-01 16:00:00,0.5868,0.2908,0.1224
12860,TRUE,176,Bordeaux,BOR,235,Nimes,NIM,6,0,2.0996,0.192769,2019-12-03 18:00:00,0.8751,0.106,0.0189
12865,TRUE,167,Angers,ANG,164,Marseille,MAR,0,2,0.782831,2.09565,2019-12-03 18:00:00,0.0719,0.1867,0.7414
12866,TRUE,241,Brest,BRE,225,Strasbourg,STR,5,0,2.23505,0.775747,2019-12-03 18:00:00,0.7715,0.1674,0.0611
12864,TRUE,178,Lyon,LYO,160,Lille,LIL,0,1,0.586122,0.965168,2019-12-03 20:05:00,0.2059,0.3381,0.456
12861,TRUE,175,Saint-Etienne,SEN,170,Nice,NIC,4,1,3.1578,1.41787,2019-12-04 18:00:00,0.7845,0.1363,0.0792
12862,TRUE,181,Dijon,DJN,166,Montpellier,MPL,2,2,1.29978,1.27691,2019-12-04 18:00:00,0.3673,0.2827,0.35
12867,TRUE,174,Toulouse,TOU,171,Monaco,MON,1,2,1.59548,3.56341,2019-12-04 18:00:00,0.065,0.1228,0.8122
12868,TRUE,180,Metz,MET,163,Rennes,REN,0,1,0.732116,1.13014,2019-12-04 18:00:00,0.2098,0.3125,0.4777
12859,TRUE,161,Paris Saint Germain,PSG,168,Nantes,NAN,2,0,2.04225,0.471802,2019-12-04 20:05:00,0.817,0.1403,0.0427
12878,TRUE,160,Lille,LIL,241,Brest,BRE,1,0,2.53737,0.261931,2019-12-06 18:00:00,0.9385,0.0545,0.007
12869,TRUE,235,Nimes,NIM,178,Lyon,LYO,0,4,0.455948,2.68047,2019-12-06 19:45:00,0.0139,0.0761,0.91
12871,TRUE,166,Montpellier,MPL,161,Paris Saint Germain,PSG,1,3,0.447142,0.782463,2019-12-07 16:30:00,0.193,0.4033,0.4037
12870,TRUE,170,Nice,NIC,180,Metz,MET,4,1,1.51971,0.938924,2019-12-07 19:00:00,0.5291,0.2806,0.1903
12872,TRUE,163,Rennes,REN,167,Angers,ANG,2,1,1.28615,0.929726,2019-12-07 19:00:00,0.4412,0.3337,0.2251
12875,TRUE,225,Strasbourg,STR,174,Toulouse,TOU,4,2,2.82508,2.12038,2019-12-07 19:00:00,0.5449,0.2119,0.2432
12877,TRUE,171,Monaco,MON,224,Amiens,AMI,3,0,2.64526,0.501323,2019-12-07 19:00:00,0.8751,0.0977,0.0272
12873,TRUE,177,Reims,REI,175,Saint-Etienne,SEN,3,1,1.25893,0.511321,2019-12-08 14:00:00,0.5968,0.2843,0.1189
12874,TRUE,168,Nantes,NAN,181,Dijon,DJN,1,0,0.982949,0.641251,2019-12-08 16:00:00,0.4214,0.3505,0.2281
12876,TRUE,164,Marseille,MAR,176,Bordeaux,BOR,3,1,2.04801,0.15818,2019-12-08 20:00:00,0.8733,0.1137,0.013
12885,TRUE,160,Lille,LIL,166,Montpellier,MPL,2,1,1.93087,1.53329,2019-12-13 19:45:00,0.4675,0.319,0.2135
12886,TRUE,180,Metz,MET,164,Marseille,MAR,1,1,1.01835,1.69227,2019-12-14 16:30:00,0.1807,0.2868,0.5325
12879,TRUE,235,Nimes,NIM,168,Nantes,NAN,0,1,0.848701,1.31851,2019-12-14 19:00:00,0.2144,0.2959,0.4897
